time_sec,FP1-F7,FP2-F8,T3-T5
2.95,-1.6406465992200472,-2.8486497925342604,-1.2476574292941582
3.0,-2.187510917410976,-1.1965080693359282,-0.9833094362450003
3.0500000000000003,-1.1199936430202009,-0.47450213237393857,-1.3113370122906807
3.1,-0.9892397809733088,-0.9428767373014093,-0.7866474177126688
3.1500000000000004,-1.9395054853567673,-1.211177269422796,-1.4828600742023852
3.2,-0.5488550983663754,-1.3837716189049911,-0.9495520124997272
3.25,-0.4897675043593277,-0.7685848245785533,-1.6656035517521381
3.3000000000000003,-2.0032510908712133,-1.3914821634604482,-1.0059281077470488
3.35,-0.46988917759598564,-1.012705417699972,-0.4091133726473591
3.4000000000000004,-0.6135079391845831,-1.2593575142659537,-1.737473957870257
3.45,-0.279914503103999,-0.9611071884461485,-1.0457303618751008
3.5,-0.41813510775077983,-0.4399321130173922,0.17550909486888178
3.5500000000000003,-0.4285299302223735,-0.34249616848794806,-1.1509451915257425
3.6,-0.8891683035755966,0.2251885112428879,0.016262324678574303
3.6500000000000004,-0.2759177258711246,0.05840715667013624,-0.40975085861164273
3.7,-0.3028767417453184,-0.11919138939919731,0.20484814809836727
3.75,0.6986749038013721,0.20213634312858025,0.1825875091400959
3.8000000000000003,-0.8812975578715263,0.07105476155972487,-0.14194803010553841
3.85,-0.2515547117954571,0.030008488958002608,0.08095201570271679
3.9000000000000004,-0.38451482729009445,0.6574916777463762,0.7443234817464559
3.95,0.22806377262376415,0.2533771934670246,0.2425328232912045
4.0,0.4802484981922684,0.2145356334227549,0.20520698109648783
4.05,0.9893773854146306,0.8760938907791287,1.6259905162166803
4.1000000000000005,0.33422448063804056,0.7551489565869449,0.30246726357554
4.15,0.6864179000935698,-0.4072320011116366,0.12622672776550592
4.2,0.8842282491158535,1.6814119468967506,1.6798264861071512
4.25,0.6391312034109371,1.2640817819735157,1.185059211582175
4.3,1.3805624040396147,1.512329490729462,0.4887264177797366
4.3500000000000005,1.4515718296440396,1.6810539576488595,1.3233251705044877
4.4,0.9481232177135875,0.9194718555869501,1.1165441436499541
4.45,0.8692165663796847,1.7672075612143647,0.8382676633270902
4.5,0.7837063516995453,0.9334873807705187,1.3612857789525024
4.55,1.7855767773599678,1.2284650782290614,1.5935205092112923
4.6000000000000005,1.1070376254725396,1.2322960010094288,2.001316789500561
4.65,1.4379058958373165,2.749109896508245,0.6673082790452274
4.7,1.9778542351406498,1.9906107092362797,0.7972399454928094
4.75,1.7954586757466944,1.5250431962687045,2.0373594122950487
4.800000000000001,2.38161394830998,1.5183540237979478,0.8748389888991933
4.8500000000000005,2.4792020235745484,2.04093423975137,1.6793782407616198
4.9,2.491218535418534,2.349320015133035,2.1007754241947376
4.95,1.9099125508246726,3.15780071913408,1.6487696497795215
5.0,2.684852175883333,1.759815893925356,2.3382537603333393
5.050000000000001,2.3897568900189916,1.3013665004718553,1.8531925746064881
5.1000000000000005,1.4008316078075929,2.823589504260174,2.450704771904924
5.15,2.3712768669118494,2.6160920650446027,2.769857655961241
5.2,1.4539079001170951,2.4067949952235006,2.9844309376126485
5.25,2.0487300294827917,2.1430502805876475,1.3449431106898007
5.300000000000001,2.5978866857115244,2.6494012828645825,2.7522198883417452
5.3500000000000005,2.482632593466803,2.4640844720152706,1.932116277098781
5.4,1.9305665063974646,2.8355982733324834,2.0637748326601355
5.45,3.2925933736565622,2.7535355161152135,2.420689447524063
5.5,1.9444288631258928,3.0199348606898457,2.6092994233934834
5.550000000000001,1.2751405147318986,2.7398126528029465,2.447274255055038
5.6000000000000005,2.939773107419999,2.2768213982351972,1.8209193565343635
5.65,2.4550036628517766,2.994652058203532,1.8768649910058266
5.7,2.5050099017979446,2.0348002916589953,2.1051484640893334
5.75,1.44153744877495,2.7092582184806107,1.9079381299537221
5.800000000000001,2.678238219037167,2.8388607295590966,1.6452635586198414
5.8500000000000005,2.5679245357183222,2.5920425033479164,1.6682688513149164
5.9,2.671799630614969,1.850148521877932,1.4833861812308136
5.95,1.3434841487301155,2.199329738973308,2.5009639722510895
6.0,2.3051249879260336,2.011313926435328,2.913860797700868
6.050000000000001,1.773256524773712,2.8475552871587553,2.775208531237052
6.1000000000000005,1.1251442184252187,1.587071690383406,2.203861612637044
6.15,1.7334740101895818,1.4002599458446998,2.1475034869096206
6.2,1.6033223213805492,1.2472214865316984,1.624795769538531
6.25,1.848311185509006,2.547066048627011,1.8729844212987055
6.300000000000001,0.8670782278670073,1.4707999617650491,2.081345366430964
6.3500000000000005,1.9778741182800572,1.0360509623451013,0.07129925138815874
6.4,0.9180778771258392,1.9183253945231797,1.5203571045032365
6.45,1.6722057757311535,1.736921094236085,1.5731757977712995
6.5,0.7915379674584548,0.3064334049133901,0.587775617773917
6.550000000000001,0.9618114105971334,1.5516090368888493,0.8109904010170259
6.6000000000000005,1.1488919253108598,0.8225276517797796,0.6042625212669666
6.65,1.0815589007473496,1.2314828523249755,1.0720729810187777
6.7,0.5205590716226195,0.6262973549917923,-0.170132509125545
6.75,0.8499466302278341,0.22576305334580765,0.6097721168350537
6.800000000000001,1.4778299571009468,-0.275112415809167,0.13041995291223646
6.8500000000000005,0.5130770416503486,0.3076577721088721,0.1116929227854972
6.9,-0.2641631239844896,0.7653946718672326,-0.09738434542366545
6.95,-0.6395433035673235,-0.6382901560303236,0.22263480782030926
7.0,-0.09951021320153111,0.2337564774825119,-0.09369366488303658
7.050000000000001,-0.05659944780141857,-0.2705407057143613,-0.2884902039372468
7.1000000000000005,0.0840713976975826,-0.06298682878296813,-0.3994833230087568
7.15,0.26016350216087203,-1.4972697998505606,-0.1793448282494201
7.2,-0.8383152825141447,-1.6468007213381246,-1.0131857788615644
7.25,-0.5119237559845986,0.2173701096107078,-0.9427359251924674
7.300000000000001,-0.8449609643874241,-0.7924553499702895,-1.414221198625059
7.3500000000000005,-0.8572501548048272,-1.247664262607583,-1.3034111909370194
7.4,-1.394404463789134,-1.1810126194292412,-0.35101350236610895
7.45,-1.1482278603525846,-1.8660386155540274,-1.2854147794703066
7.5,-0.8915356711970754,-1.2566087455716313,-1.1085452361638053
7.550000000000001,-1.3878610822439628,-0.6869457064519371,-1.096556946298786
7.6000000000000005,-1.7595236587347214,-1.963875592698984,-1.5243979037888602
7.65,-2.205162507379107,-2.070909116392635,-1.802244661728575
7.7,-1.8794231791730627,-1.5037513461959255,-1.569020515579901
7.75,-2.226117639966453,-3.2114234290073855,-2.59935406576414
7.800000000000001,-2.1961966110644,-1.7418729499363947,-2.3001198359823114
7.8500000000000005,-2.3428365589553297,-3.3792549459894583,-2.7234131463810223
7.9,-3.3773110308206507,-2.6923512034016848,-1.6559616286000696
7.95,-2.844956208870208,-2.791859265705109,-3.0357866415343824
8.0,-2.288219335462836,-1.9876447454278745,-2.483877023823596
8.05,-3.0959265788178434,-3.393237022446926,-2.075657336342025
8.1,-2.1171999218267867,-3.180141660785,-3.304450552767338
8.15,-1.9069563021024172,-2.940170429842496,-3.9576955512175536
8.200000000000001,-3.529782871403113,-3.0730667169173795,-2.171470395020655
8.25,-3.5969911294500356,-3.425776987750274,-3.32163928464737
8.3,-3.525326993333205,-2.53354547135696,-2.151140786718144
8.35,-3.3461676806611633,-4.472120196601878,-3.3769821551089203
8.4,-2.9055237325142547,-3.674600260683222,-2.336438330996822
8.450000000000001,-3.251252831998764,-4.0784432773335535,-1.5626767853533354
8.5,-2.790337389044355,-4.166085146805883,-2.9513421641923685
8.55,-3.6979375118617623,-3.797727265950067,-3.4537462722090817
8.6,-3.0883540050518032,-3.866173701297538,-2.461342730936661
8.65,-4.132588111245458,-2.7769951204529186,-3.0861235767079234
8.700000000000001,-2.856035879450457,-3.766474781549084,-2.467430515255266
8.75,-3.383565295433882,-3.784411393396804,-2.114784513119024
8.8,-3.7744876251742796,-3.7889001487237155,-2.7363029390204323
8.85,-3.7599095113882335,-3.665622641609267,-4.269844636123852
8.9,-3.034079277831973,-2.826137758789607,-2.985832801497201
8.950000000000001,-3.4869716828181083,-3.9952094977236468,-2.307344663810987
9.0,-2.3944354184748673,-4.131008286095651,-2.949179133522423
9.05,-2.6175849623287912,-3.76972660628026,-3.9207532630355413
9.1,-2.7317880218479993,-3.4333623552672474,-2.8827143432345474
9.15,-3.5133434431768302,-1.7240014547325597,-2.3045222999224366
9.200000000000001,-2.373935422616445,-3.307168423490837,-3.132345866330279
9.25,-2.1233155938959536,-2.9416883081961984,-2.4527484189018107
9.3,-2.6676934883055656,-2.9251095994144176,-1.7801918542019854
9.35,-3.379636966648769,-2.5122788963578464,-2.6205427023970103
9.4,-1.6419885268720065,-3.122434826143857,-2.472093755840818
9.450000000000001,-1.3025801330877917,-2.715069782366442,-1.9721360055869153
9.5,-2.678901623174854,-2.037170987092436,-1.8383538102472619
9.55,-1.754381093036583,-2.736448990806165,-1.779678380779164
9.600000000000001,-2.1563407219275073,-2.4309918420116876,-1.4067089679567917
9.65,-1.158294638391667,-1.1651374397926815,-1.1566906307647487
9.700000000000001,-1.3417783163084036,-1.342678867143136,-0.6387041432499821
9.75,-2.4809602858318343,-2.5064141649000877,-1.8743987957871207
9.8,-0.29697389889497205,-1.615001202221498,-0.6535082648744923
9.850000000000001,-0.8334012122880692,-0.6561422101680636,-1.172553287262002
9.9,-0.12379432050173178,-0.836972427585414,0.15585374303932842
9.950000000000001,-0.6874486665062476,-0.6654698443591032,-0.5650833083635093
10.0,-0.35881596051901293,-0.4166384491398066,0.41431587479077625
10.05,0.6436878079726153,-0.7272883260453918,-0.5697816550605138
10.100000000000001,-0.7504256290223517,0.09865898114394317,-0.6664454062484656
10.15,-0.11860758988272915,-0.06368310476719219,0.3597597409982662
10.200000000000001,0.32493327900576335,1.6815083003524713,0.03549889957131655
10.25,0.304026166477737,0.8480587047515362,0.2914794454380404
10.3,1.0821628506875716,1.7000754472114012,1.2459668500508843
10.350000000000001,1.2347654910355834,1.0025988956634586,0.42221202513228967
10.4,1.3274858356535435,0.6790812819197913,0.1352268380928957
10.450000000000001,1.716912261752467,1.648870154549573,0.843755122259574
10.5,1.3774968205398241,1.5898006872551527,1.9274655485132604
10.55,0.9738440941122912,2.08980816013428,1.9349822723938193
10.600000000000001,1.9992909236630159,2.607344153909403,1.5524709930760379
10.65,1.7644883889144807,1.6848235389664101,2.1622320057609485
10.700000000000001,1.871474373394479,1.957863320973189,1.5973510165352829
10.75,1.7308368911124956,2.6999683740234897,1.833933950701304
10.8,3.050759305667362,1.9964811756361716,2.3695546391473155
10.850000000000001,3.6239502880088037,2.5179010726725672,2.3461412138166464
10.9,3.3127201918545723,2.6885960756719816,2.688690959745627
10.950000000000001,3.7695779792144295,2.219613441449005,3.5886093028650254
11.0,1.8958967031565195,3.4955744376248847,3.581696629115973
11.05,3.1887356606475987,3.942143388786497,3.9572737202015436
11.100000000000001,3.215010112085069,4.650298376623342,2.68976620213675
11.15,3.3555243059469864,3.2951892820953934,3.420258818435694
11.200000000000001,2.6365344348055366,4.135984825807193,3.1740599948970587
11.25,3.876151760879697,3.0781616322120335,3.579402477670454
11.3,3.33031509919131,3.7383887169637164,3.6752587329089725
11.350000000000001,5.419019410678809,4.511142164500969,4.050012110399219
11.4,4.5024988433453395,5.054512563545972,3.5365263526401667
11.450000000000001,3.9291639980301714,4.413366180955631,4.695445885051215
11.5,3.454946461780131,4.7372357617169145,4.351028636503793
11.55,4.378757764841609,5.480683145805773,4.077952299486268
11.600000000000001,4.992678152788584,4.513901161867085,4.525494318027039
11.65,4.360228451408848,4.926235213860643,3.4709153287895473
11.700000000000001,4.557305163939864,5.306528320347651,3.143909294245285
11.75,4.7214504620258575,4.78973869101117,4.250728236636989
11.8,3.7153355104969368,4.223743267383795,5.342546473820194
11.850000000000001,4.52940784585668,5.794602556759045,4.313799579676834
11.9,4.089991725148456,4.840312594591503,4.108963892696468
11.950000000000001,4.212437294279212,4.586325944985845,4.3578287573073755
12.0,4.367316790390878,5.313748217775039,4.010639549591485
12.05,3.7948355657146635,5.112642703156765,2.4874631511388827
12.100000000000001,4.650216558908943,4.3205579034417685,3.8333867646624697
12.15,3.5718714157083555,5.080532847343976,4.906783176247769
12.200000000000001,3.891465764811345,4.282289714188038,3.6125337039327854
12.25,4.706190801198473,5.205285034550294,3.7342110940994115
12.3,3.356410519305771,4.935324444251664,3.0822567406953096
12.350000000000001,3.436556637342289,3.1201429381904724,2.8407093609128258
12.4,3.181426727369617,4.2556435287345815,3.2815497835859526
12.450000000000001,3.011638950431838,3.9291971017906864,3.358767556429419
12.5,3.521238151161868,4.485180271054036,2.8556139397135154
12.55,3.7075734870959693,3.3345747839403876,2.0423287686651252
12.600000000000001,3.501005139609024,4.61519760787886,2.6264619469811588
12.65,3.020063086552131,3.2690632585793575,3.099898194486917
12.700000000000001,2.780844328156798,3.307840246180214,3.0674278333594973
12.75,2.7616776637759104,2.6153125152901078,3.447925910196618
12.8,2.807021272164781,2.823471885148625,2.4344705632784804
12.850000000000001,1.5545880943952453,1.9554410752259146,1.5567261444635565
12.9,2.2661561838726483,2.4845801258195257,1.5948236233319864
12.950000000000001,0.5290642842044984,1.9328908884798428,0.5754505519819451
13.0,0.8295656422083195,1.64176742943094,1.4374268220973814
13.05,0.8934827092946029,0.9085587721142174,1.68374939424987
13.100000000000001,1.002530176228973,1.2282204765395954,0.49697501620408513
13.15,0.19860200882925605,0.3181483365508991,0.6198880075668577
13.200000000000001,0.3329819182333292,0.5206284860801446,0.5500518978646488
13.25,0.1121203654217316,0.5037531479681419,-0.33018839220086715
13.3,0.22437590549740088,0.3469408543574029,0.13987264261627524
13.350000000000001,-1.0461465998332888,-0.023572748012895883,-0.7972674542327975
13.4,-0.40694095029406746,-1.1533366697665106,-0.6430193012048775
13.450000000000001,-0.8719338392449176,-0.6142110503490559,-1.1017814394743208
13.5,-1.6403266103291,-1.8456394719066767,-1.4596241366856744
13.55,-0.9372711792631823,-1.6887413497116455,-1.4020743989344668
13.600000000000001,-1.231186674871628,-2.488170006520924,-1.8804486520393882
13.65,-1.3446873094522753,-2.913457747345303,-0.7734521327268175
13.700000000000001,-2.8505250052028477,-3.0350434840711253,-1.2898860403428194
13.75,-2.4860121739041032,-3.660391081563019,-2.4158725879153797
13.8,-3.596066107082545,-2.8991616354893615,-2.7713716831021866
13.850000000000001,-2.5742128911147177,-3.8207099591901073,-2.071080749027332
13.9,-2.7066862034752357,-3.3832922929379414,-3.0852619637065732
13.950000000000001,-3.097408394369144,-3.7564804062841035,-3.1257290125092645
14.0,-2.8224072239782267,-3.761051805587515,-3.512179529707689
14.05,-4.315861163247334,-4.1447622082788005,-3.9281509570636093
14.100000000000001,-3.1386937602367944,-5.102345547544235,-3.5085742644867253
14.15,-4.32553098826665,-5.369408370643422,-4.622902194423286
14.200000000000001,-4.602790781970541,-4.832216793416538,-4.010311746108598
14.25,-4.588485536367019,-5.123627907097942,-4.159020159310911
14.3,-4.320098426176745,-4.689702297397059,-5.023597728162846
14.350000000000001,-4.853133654781617,-5.216836543138485,-4.699358914772526
14.4,-5.221135956380337,-5.8919644783909435,-4.685917849835127
14.450000000000001,-5.39091782771554,-6.358283890784342,-4.561975668833743
14.5,-5.471490587333786,-6.6687905097830456,-4.019442179137948
14.55,-5.70738354471634,-6.580641958032724,-5.431513156157806
14.600000000000001,-6.5513499452229675,-5.770590219673467,-4.791934761908713
14.65,-5.227547678565062,-7.197737007912019,-5.350987182046398
14.700000000000001,-5.944091041157923,-6.741835826515867,-5.576699648889028
14.75,-6.08934099936483,-5.538508518993507,-5.523183960402307
14.8,-5.421621353034354,-6.435212629933901,-5.295059400323407
14.850000000000001,-6.331801578849196,-7.1345435790690654,-4.8514830293356095
14.9,-6.377651181848666,-7.621129225378596,-5.773887372081337
14.950000000000001,-5.684828809840703,-6.831468958863795,-6.227711919932631
15.0,-5.349552101465678,-6.729698265889936,-5.670483820842544
15.05,-6.2597351578684215,-6.656656585142369,-5.725273158147836
15.100000000000001,-5.54389117941764,-7.82804427743784,-6.271488578481487
15.15,-6.783679584187288,-5.59439895010852,-4.9047811349077435
15.200000000000001,-6.124256745231878,-6.718058719841739,-4.962682833002777
15.25,-5.981357479715275,-7.041645108313114,-4.859457688122735
15.3,-6.4452296173453965,-5.948849327704412,-6.555311457158851
15.350000000000001,-5.9312536517000805,-6.068683930734321,-5.009193297850047
15.4,-5.3720365670306345,-5.455540557081556,-5.777200474356029
15.450000000000001,-5.50130357062962,-6.364640388207596,-4.964192002512288
15.5,-4.948553503217445,-6.191217845638724,-5.164522286631751
15.55,-5.225582841636091,-4.838931916980039,-5.565280284934176
15.600000000000001,-4.458278073105043,-5.400515458841367,-4.235626418386228
15.65,-5.510776099741068,-4.740901875119583,-3.795032800830549
15.700000000000001,-4.250145646427692,-5.213993007720242,-3.6262238595625216
15.75,-4.023148299919938,-4.597452005701452,-3.561547484837493
15.8,-4.405447419448982,-4.071498589065989,-3.9434506550293347
15.850000000000001,-3.08022132334973,-4.6949814355976365,-2.908783014232452
15.9,-3.5202147763819602,-4.183624053847603,-3.312320022421698
15.950000000000001,-3.2615100470734273,-2.740127454100251,-2.293852651158444
16.0,-3.7408994535930953,-3.3114347412789495,-2.8433191860626343
16.05,-2.670132995765347,-2.4983197336808614,-2.9496912039019128
16.1,-2.1200845364848337,-2.4182320950028684,-2.2961411489731907
16.150000000000002,-3.1499060389231586,-2.8948612418992807,-3.0364578180804775
16.2,-1.818959751061264,-1.6059416875154067,-0.7471798669572083
16.25,-1.7349672499527982,-2.1524409557928808,-0.8781482681314082
16.3,-0.6985646094408982,-1.258008213848382,-0.708811369269462
16.35,-0.9932621246256832,-0.7845317414296298,-0.8710563795890025
16.400000000000002,-0.8632186203901453,-1.2360936347857376,-5.126292998053339e-05
16.45,-1.5828933539542365,0.4108672044276025,1.07103923363205
16.5,0.860550224867979,0.8686175975316038,1.0957068803688657
16.55,0.7913790961974879,-0.3101517938417635,0.7710337211174971
16.6,0.555315605442769,0.4315477079248162,0.8192666242484501
16.650000000000002,0.8035779549039596,0.9547467328992951,1.5028494032909427
16.7,1.716577746993389,1.0400183415146447,1.321026828079449
16.75,2.349045865938763,2.5261187620818517,1.1409438770819298
16.8,2.307355752539218,2.8672329015115214,2.4869844901881257
16.85,2.567703259035902,2.6247581194264025,2.180034588654059
16.900000000000002,2.9040126588564523,4.324677531614664,3.202467792793769
16.95,3.886619531681448,3.8486607442978356,3.0844640605664515
17.0,3.7942567912388245,4.056265329833022,3.0637904608206146
17.05,3.7524079869563134,5.113226070971238,4.007715212024543
17.1,4.417412867861103,4.0756849603274174,3.387788707567145
17.150000000000002,4.6190917180080415,5.057453422206606,3.9436789479006005
17.2,5.140407418352143,7.074244277952454,4.976634621809056
17.25,5.612137472890389,4.803462288785188,4.1525573298836544
17.3,5.403147336395349,6.747239254263572,4.851585359444085
17.35,6.0812299049940775,7.013614961962156,5.282619540773994
17.400000000000002,6.988707286217563,7.465222820927037,5.902143054406783
17.45,6.384014750434841,6.864819342566739,5.967265409622192
17.5,6.742817707301446,6.823463429115382,6.457313529724127
17.55,6.230809575564949,8.016375429266139,6.504286910923625
17.6,7.319961705683538,8.139373305684103,6.179072163817887
17.650000000000002,7.659981685033126,7.236564739404371,7.053296112956073
17.7,7.912327882667577,8.386042019424522,7.427981761606739
17.75,7.936792150739328,8.21861866514031,6.861125244249237
17.8,8.688981675160916,8.238531454879944,6.960419772496582
17.85,7.835710134736722,9.422983800628511,7.516166095844445
17.900000000000002,8.348547607873549,9.830943582768898,7.312432872821794
17.95,7.909462134380619,9.314360245539072,7.266670524267993
18.0,8.720325317131886,9.155380130815622,7.1696214859506755
18.05,8.346607246150054,9.869234130977132,7.4132683968887925
18.1,8.289412178405488,9.927469319884047,8.530332374428511
18.150000000000002,8.809596232374982,9.889879835211357,7.562100245041555
18.2,9.446819028260725,9.349131262725049,8.102921624563937
18.25,7.910527581078215,8.652083195939712,7.731578611287411
18.3,7.4640465217743595,8.555830013458925,7.82973738741069
18.35,8.034674430822072,9.816787254714605,6.352331954776448
18.400000000000002,8.371673368410928,8.970462849944917,7.03843758991715
18.45,6.904472120335712,8.551587509864637,7.007935995998602
18.5,8.462021038170564,9.27566643105481,6.716780373982591
18.55,7.226210792421286,8.466952376213952,7.070597619817818
18.6,7.325927964257772,9.149603963326724,7.3197396104879004
18.650000000000002,7.538270004158783,8.059531126026865,7.3614545046463045
18.7,6.353928563367141,7.75864891677636,6.625592129310866
18.75,7.150322192797653,7.098004539217312,6.2617000889675465
18.8,5.962201995776334,6.923039036524485,6.269800158212032
18.85,5.682750196869,7.086241738185077,5.8861974942502515
18.900000000000002,6.323123535079236,6.436157069291883,4.878540733805749
18.95,6.3070241312871005,6.806269234703843,4.591279415545479
19.0,4.7012628606866045,5.504244460393101,4.330864654744656
19.05,4.738863247376383,6.425684732251002,3.3252798896970783
19.1,4.140051595306911,5.052214774586556,5.311075879284776
19.150000000000002,4.732514644116581,4.5689591444113935,3.757106582737037
19.200000000000003,4.88425082934983,5.447421142918203,3.885683042757837
19.25,4.1099416205005825,3.25862861934185,3.643843173566108
19.3,3.6061659931904435,3.2319503288081255,2.2656252885144883
19.35,2.2161761641632998,2.7750480655265233,2.4032312997731418
19.400000000000002,2.6743313600843206,3.0682479712817834,2.2336459375147943
19.450000000000003,1.210617313161407,1.5264338821009202,1.7935714789359438
19.5,0.7534967474766261,1.6009470573865503,1.7261122511957139
19.55,0.5515804871962109,0.7886375868813759,0.9502037813945655
19.6,0.987076324293618,0.298272073884204,0.12251855707829137
19.650000000000002,0.473655421084445,-0.957868461294252,-0.6651343058938253
19.700000000000003,-1.0044497908905257,-0.3256825680602874,-0.8531443815020624
19.75,0.05180674771176896,-1.2992639540697644,-1.97440373250075
19.8,-2.6331010181421073,-1.8106154433680994,-1.087880697237581
19.85,-1.7512793317880524,-2.701405757783763,-2.355124930247335
19.900000000000002,-2.189154724236807,-3.049367995885991,-1.5671009384407726
19.950000000000003,-3.7297685128561504,-3.104600473528822,-4.302950776413753
20.0,-3.7231092818576306,-4.149273950181947,-3.3561823451325647
20.05,-4.732757668741145,-4.090736273888298,-3.4157127251571664
20.1,-4.945432180327549,-6.1540139735541874,-5.053326223399148
20.150000000000002,-4.157329693606158,-5.381366654999188,-4.19106120587214
20.200000000000003,-5.3053784094016265,-6.145564237526792,-4.783069343277587
20.25,-6.460627109976728,-6.822590402272853,-6.285304509052984
20.3,-6.934620505513695,-7.377240236458805,-6.077526715562112
20.35,-7.639439942355557,-7.710553976738746,-6.8021373311061515
20.400000000000002,-7.493459809421599,-7.924172838699576,-7.230359095346765
20.450000000000003,-7.862562164018812,-8.897123583862598,-6.741902183919266
20.5,-8.332714144178068,-8.963622836324006,-8.0876520308411
20.55,-7.880074968998474,-9.494085159366463,-6.836336578052792
20.6,-8.259403327353262,-10.879221993307302,-8.404884119930776
20.650000000000002,-9.56824346347082,-10.398518837404923,-8.175027437528383
20.700000000000003,-8.511992097048322,-10.614697053345097,-8.041254290872526
20.75,-9.576561995314337,-10.368311758278404,-8.921698562695157
20.8,-10.797136545984818,-11.462578714509,-9.944447975511622
20.85,-9.678224516649555,-12.052785442223996,-9.409228611025911
20.900000000000002,-11.025562093129958,-10.998117960690859,-9.323009341679859
20.950000000000003,-10.712681424431297,-11.149188520332183,-9.900827959566994
21.0,-11.164011502434064,-11.67905891742971,-10.107917938732635
21.05,-10.85573689252494,-12.373007274884724,-9.956946230995808
21.1,-10.700254194473153,-13.475275241984509,-10.289973653551627
21.150000000000002,-12.189265071357223,-12.527810512350133,-9.238114214020868
21.200000000000003,-10.640325564029174,-13.192235592391825,-10.011725129983787
21.25,-11.771038303147874,-11.262952021454407,-10.08901997855486
